city,hotel,address,rating,reviews,url,description,latitude,longitude
Avignon,Lavande Dorée,"13B Rue Bon Martinet, 84000 Avignon, France",9.4,33,https://www.booking.com/hotel/fr/lavande-doree.fr.html,"L’hébergement Lavande Dorée affiche 3 étoiles et est idéalement situé dans le centre de Avignon, à seulement 700 mètres de ce lieu d’intérêt : Gare...",43.9443406,4.8127291
Avignon,ibis Avignon Centre Gare,"42 boulevard Saint Roch, 84000 Avignon, France",7.7,1126,https://www.booking.com/hotel/fr/ibis-avignon-centre-gare.fr.html,"L'ibis Avignon Centre Gare est situé au cœur d'Avignon, à seulement 50 mètres de la gare.",43.9422907,4.8072743
Avignon,Hotel De Cambis Best Western Premier Collection,"89 Rue Joseph Vernet, 84000 Avignon, France",8.7,757,https://www.booking.com/hotel/fr/de-cambis-bw-premier-collection.fr.html,L’établissement Hotel De Cambis Best Western Premier Collection bénéficie d’un emplacement idéal à Avignon.,43.9471130,4.8033300
Avignon,ibis Styles Avignon Sud,"2968 avenue de l'Amandier, 84000 Avignon, France",8.3,2656,https://www.booking.com/hotel/fr/avignon.fr.html,"L'ibis Styles Avignon Sud se situe à 4 km des remparts de la ville d'Avignon, au cœur de la Provence et du massif du Luberon.",43.9261655,4.8444209
Avignon,Hôtel Le Médiéval Palais des Papes,"15 rue Petite Saunerie, 84000 Avignon, France",8.0,1440,https://www.booking.com/hotel/fr/le-medieval-avignon.fr.html,L'Hôtel Le Médiéval Palais des Papes occupe l'ancien palais d'un cardinal dans le centre historique d'Avignon.,43.9493061,4.8093456
Avignon,Le 47,"3e étage 47 Rue Carreterie, 84000 Avignon, France",9.7,69,https://www.booking.com/hotel/fr/le-47-avignon.fr.html,"L’hébergement Le 47 se situe à Avignon, à seulement 1,5 km de ce lieu d’intérêt : Gare d'Avignon-Centre.",43.9505876,4.8139651
Avignon,Mercure Pont d’Avignon Centre,"Rue Ferruce, 84000 Avignon, France",7.8,986,https://www.booking.com/hotel/fr/pont-d-avignon.fr.html,"Featuring free WiFi throughout the property, Mercure Pont d’Avignon Centre is located in the historic centre of Avignon, just 100 metres from the Pont...",43.9528408,4.8059338
Avignon,La Chapelle du Miracle,"13 rue velouterie, 84000 Avignon, France",9.0,499,https://www.booking.com/hotel/fr/chapelle-du-miracle.fr.html,"Situé à Avignon, l'établissement La Chapelle du Miracle est une chapelle du XIVe siècle, rénovée en 2006 et classée monument historique.",43.9444830,4.7994959
Avignon,Avignon Grand Hotel,"34, bd Saint-Roch, 84000 Avignon, France",8.2,3016,https://www.booking.com/hotel/fr/avignongrandhotel.fr.html,"Doté d'une petite piscine sur le toit, l'Avignon Grand Hotel bénéficie d'un emplacement idéal à proximité directe des remparts médiévaux d'Avignon, à...",43.9425451,4.8043621
Avignon,Hotel Le Magnan,"63 Rue du Portail Magnanen, 84000 Avignon, France",8.4,2492,https://www.booking.com/hotel/fr/hotellemagnan.fr.html,"Situé dans un cadre verdoyant au sein des anciens remparts de la ville, Le Magnan propose une connexion Wi-Fi gratuite.",43.9436295,4.8121713
Avignon,Mercure Avignon Centre Palais des Papes,"1 Rue Jean Vilar Accès voiture: parking du Palais des Papes (GPS: Boulevard de la ligne), 84000 Avignon, France",7.8,650,https://www.booking.com/hotel/fr/mercure-cite-des-papes.fr.html,"Situé au cœur d'Avignon, sur la place centrale de l'Horloge, à 50 mètres du Palais des Papes et à 500 mètres du Pont d'Avignon, le Mercure Avignon Centre...",43.9499014,4.8064770
Avignon,Kyriad Avignon - Palais des Papes,"26, Place de l'horloge, 84000 Avignon, France",8.4,2594,https://www.booking.com/hotel/fr/kyriad-avignon-palais-des-papes-xml.fr.html,"Located on Place de l'Horloge, the Kyriad Palais des Papes hotel is the ideal starting point for exploring the city.",43.9496378,4.8063590
Avignon,Hôtel Cloitre Saint Louis Avignon,"20, rue du Portail Boquier, 84000 Avignon, France",7.6,3355,https://www.booking.com/hotel/fr/clarioncloitrestlouis.fr.html,"Situé dans le centre d'Avignon, à 15 minutes à pied du palais des papes et du pont de la ville, l'Hôtel Cloitre Saint Louis Avignon occupe un bâtiment du...",43.9438081,4.8049468
Avignon,Best Western Plus Le Lavarin,"1715 Chemin du Lavarin, 84000 Avignon, France",8.3,2193,https://www.booking.com/hotel/fr/hotellelavarin.fr.html,"L’hôtel Best Western Plus Le Lavarin est situé à Avignon, à 2,5 km des remparts, du Palais des Papes et du Pont d'Avignon.",43.9227577,4.8042950
Avignon,Mercure Avignon Gare TGV,"2 Rue Mère Térésa, 84000 Avignon, France",8.5,2015,https://www.booking.com/hotel/fr/expresshiavignon.fr.html,"Le Mercure Avignon Gare TGV vous accueille à Avignon, à 600 mètres de la gare TGV ainsi qu’à moins de 10 minutes en voiture du centre-ville, de la gare...",43.9292900,4.7841180
